swsh08-fusion-strike,Sliggoo,196/264,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/253354_25w.jpg,https://www.tcgplayer.com/product/253354/pokemon-swsh08-fusion-strike-sliggoo
swsh08-fusion-strike,Smeargle,209/264,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/253305_25w.jpg,https://www.tcgplayer.com/product/253305/pokemon-swsh08-fusion-strike-smeargle
swsh08-fusion-strike,Snorlax,206/264,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253301_25w.jpg,https://www.tcgplayer.com/product/253301/pokemon-swsh08-fusion-strike-snorlax
swsh08-fusion-strike,Spongy Gloves,243/264,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253123_25w.jpg,https://www.tcgplayer.com/product/253123/pokemon-swsh08-fusion-strike-spongy-gloves
swsh08-fusion-strike,Starmie,053/264,Holo Rare,$0.25,https://tcgplayer-cdn.tcgplayer.com/product/253184_25w.jpg,https://www.tcgplayer.com/product/253184/pokemon-swsh08-fusion-strike-starmie
swsh08-fusion-strike,Steelix,139/264,Holo Rare,$0.22,https://tcgplayer-cdn.tcgplayer.com/product/253346_25w.jpg,https://www.tcgplayer.com/product/253346/pokemon-swsh08-fusion-strike-steelix
swsh08-fusion-strike,Swadloon,010/264,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/253080_25w.jpg,https://www.tcgplayer.com/product/253080/pokemon-swsh08-fusion-strike-swadloon
swsh08-fusion-strike,Togedemaru,187/264,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253336_25w.jpg,https://www.tcgplayer.com/product/253336/pokemon-swsh08-fusion-strike-togedemaru
swsh08-fusion-strike,Toxel (105),105/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253261_25w.jpg,https://www.tcgplayer.com/product/253261/pokemon-swsh08-fusion-strike-toxel-105
swsh08-fusion-strike,Toxicroak,166/264,Rare,$0.17,https://tcgplayer-cdn.tcgplayer.com/product/253380_25w.jpg,https://www.tcgplayer.com/product/253380/pokemon-swsh08-fusion-strike-toxicroak
swsh08-fusion-strike,Toxtricity (108),108/264,Holo Rare,$0.20,https://tcgplayer-cdn.tcgplayer.com/product/253264_25w.jpg,https://www.tcgplayer.com/product/253264/pokemon-swsh08-fusion-strike-toxtricity-108
swsh08-fusion-strike,Trevenant,017/264,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/253096_25w.jpg,https://www.tcgplayer.com/product/253096/pokemon-swsh08-fusion-strike-trevenant
swsh08-fusion-strike,Tsareena V,021/264,Ultra Rare,$1.05,https://tcgplayer-cdn.tcgplayer.com/product/253109_25w.jpg,https://www.tcgplayer.com/product/253109/pokemon-swsh08-fusion-strike-tsareena-v
swsh08-fusion-strike,Turtonator,198/264,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/253358_25w.jpg,https://www.tcgplayer.com/product/253358/pokemon-swsh08-fusion-strike-turtonator
swsh08-fusion-strike,Tyranitar V,158/264,Ultra Rare,$1.36,https://tcgplayer-cdn.tcgplayer.com/product/253372_25w.jpg,https://www.tcgplayer.com/product/253372/pokemon-swsh08-fusion-strike-tyranitar-v
swsh08-fusion-strike,Vikavolt,101/264,Rare,$0.14,https://tcgplayer-cdn.tcgplayer.com/product/253257_25w.jpg,https://www.tcgplayer.com/product/253257/pokemon-swsh08-fusion-strike-vikavolt
swsh08-fusion-strike,Voltorb,087/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253243_25w.jpg,https://www.tcgplayer.com/product/253243/pokemon-swsh08-fusion-strike-voltorb
swsh08-fusion-strike,Vulpix (28),028/264,Common,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/253124_25w.jpg,https://www.tcgplayer.com/product/253124/pokemon-swsh08-fusion-strike-vulpix-28
swsh08-fusion-strike,Wigglytuff,111/264,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/253269_25w.jpg,https://www.tcgplayer.com/product/253269/pokemon-swsh08-fusion-strike-wigglytuff
swsh08-fusion-strike,Wooloo (222),222/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253323_25w.jpg,https://www.tcgplayer.com/product/253323/pokemon-swsh08-fusion-strike-wooloo-222
swsh08-fusion-strike,Zarude,027/264,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/253122_25w.jpg,https://www.tcgplayer.com/product/253122/pokemon-swsh08-fusion-strike-zarude
swsh08-fusion-strike,Zoroark,171/264,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/253385_25w.jpg,https://www.tcgplayer.com/product/253385/pokemon-swsh08-fusion-strike-zoroark
swsh08-fusion-strike,Accelgor,014/264,Rare,$0.08,https://tcgplayer-cdn.tcgplayer.com/product/253090_25w.jpg,https://www.tcgplayer.com/product/253090/pokemon-swsh08-fusion-strike-accelgor
swsh08-fusion-strike,Appletun V,026/264,Ultra Rare,$0.96,https://tcgplayer-cdn.tcgplayer.com/product/253120_25w.jpg,https://www.tcgplayer.com/product/253120/pokemon-swsh08-fusion-strike-appletun-v
swsh08-fusion-strike,Arcanine,033/264,Rare,$0.14,https://tcgplayer-cdn.tcgplayer.com/product/253130_25w.jpg,https://www.tcgplayer.com/product/253130/pokemon-swsh08-fusion-strike-arcanine
swsh08-fusion-strike,Azumarill,059/264,Rare,$0.09,https://tcgplayer-cdn.tcgplayer.com/product/253190_25w.jpg,https://www.tcgplayer.com/product/253190/pokemon-swsh08-fusion-strike-azumarill
swsh08-fusion-strike,Barraskewda,083/264,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/253237_25w.jpg,https://www.tcgplayer.com/product/253237/pokemon-swsh08-fusion-strike-barraskewda
swsh08-fusion-strike,Battle VIP Pass,225/264,Uncommon,$0.83,https://tcgplayer-cdn.tcgplayer.com/product/253091_25w.jpg,https://www.tcgplayer.com/product/253091/pokemon-swsh08-fusion-strike-battle-vip-pass
swsh08-fusion-strike,Blissey,203/264,Rare,$0.10,https://tcgplayer-cdn.tcgplayer.com/product/253297_25w.jpg,https://www.tcgplayer.com/product/253297/pokemon-swsh08-fusion-strike-blissey
swsh08-fusion-strike,Boltund V (Full Art),249/264,Ultra Rare,$2.91,https://tcgplayer-cdn.tcgplayer.com/product/253144_25w.jpg,https://www.tcgplayer.com/product/253144/pokemon-swsh08-fusion-strike-boltund-v-full-art
swsh08-fusion-strike,Boltund VMAX (Secret),267/264,Secret Rare,$9.99,https://tcgplayer-cdn.tcgplayer.com/product/253174_25w.jpg,https://www.tcgplayer.com/product/253174/pokemon-swsh08-fusion-strike-boltund-vmax-secret
swsh08-fusion-strike,Breloom V,006/264,Ultra Rare,$0.90,https://tcgplayer-cdn.tcgplayer.com/product/253076_25w.jpg,https://www.tcgplayer.com/product/253076/pokemon-swsh08-fusion-strike-breloom-v
swsh08-fusion-strike,Buneary,212/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253309_25w.jpg,https://www.tcgplayer.com/product/253309/pokemon-swsh08-fusion-strike-buneary
swsh08-fusion-strike,Butterfree,003/264,Holo Rare,$0.32,https://tcgplayer-cdn.tcgplayer.com/product/253073_25w.jpg,https://www.tcgplayer.com/product/253073/pokemon-swsh08-fusion-strike-butterfree
swsh08-fusion-strike,Caterpie,001/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253069_25w.jpg,https://www.tcgplayer.com/product/253069/pokemon-swsh08-fusion-strike-caterpie
swsh08-fusion-strike,Centiskorch (48),048/264,Rare,$0.09,https://tcgplayer-cdn.tcgplayer.com/product/253179_25w.jpg,https://www.tcgplayer.com/product/253179/pokemon-swsh08-fusion-strike-centiskorch-48
swsh08-fusion-strike,Chandelure V,039/264,Ultra Rare,$1.16,https://tcgplayer-cdn.tcgplayer.com/product/253142_25w.jpg,https://www.tcgplayer.com/product/253142/pokemon-swsh08-fusion-strike-chandelure-v
swsh08-fusion-strike,Chandelure VMAX,040/264,Ultra Rare,$1.80,https://tcgplayer-cdn.tcgplayer.com/product/253145_25w.jpg,https://www.tcgplayer.com/product/253145/pokemon-swsh08-fusion-strike-chandelure-vmax
swsh08-fusion-strike,Chansey,202/264,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253296_25w.jpg,https://www.tcgplayer.com/product/253296/pokemon-swsh08-fusion-strike-chansey
swsh08-fusion-strike,Chewtle,080/264,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/253234_25w.jpg,https://www.tcgplayer.com/product/253234/pokemon-swsh08-fusion-strike-chewtle
swsh08-fusion-strike,Chili & Cilan & Cress (Full Art),258/264,Ultra Rare,$2.87,https://tcgplayer-cdn.tcgplayer.com/product/253159_25w.jpg,https://www.tcgplayer.com/product/253159/pokemon-swsh08-fusion-strike-chili-and-cilan-and-cress-full-art
swsh08-fusion-strike,Cinderace V (43),043/264,Ultra Rare,$0.93,https://tcgplayer-cdn.tcgplayer.com/product/253164_25w.jpg,https://www.tcgplayer.com/product/253164/pokemon-swsh08-fusion-strike-cinderace-v-43
swsh08-fusion-strike,Cinderace VMAX,045/264,Ultra Rare,$3.38,https://tcgplayer-cdn.tcgplayer.com/product/253170_25w.jpg,https://www.tcgplayer.com/product/253170/pokemon-swsh08-fusion-strike-cinderace-vmax
swsh08-fusion-strike,Clauncher,074/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253224_25w.jpg,https://www.tcgplayer.com/product/253224/pokemon-swsh08-fusion-strike-clauncher
swsh08-fusion-strike,Claydol,145/264,Rare,$0.08,https://tcgplayer-cdn.tcgplayer.com/product/253359_25w.jpg,https://www.tcgplayer.com/product/253359/pokemon-swsh08-fusion-strike-claydol
swsh08-fusion-strike,Cloyster,051/264,Rare,$0.16,https://tcgplayer-cdn.tcgplayer.com/product/253182_25w.jpg,https://www.tcgplayer.com/product/253182/pokemon-swsh08-fusion-strike-cloyster
swsh08-fusion-strike,Code Card - Fusion Strike 3 Pack Blister [Eevee],,Code Card,$0.28,https://tcgplayer-cdn.tcgplayer.com/product/257524_25w.jpg,https://www.tcgplayer.com/product/257524/pokemon-swsh08-fusion-strike-code-card-fusion-strike-3-pack-blister-eevee
swsh08-fusion-strike,Code Card - Fusion Strike Booster Pack,,Code Card,$0.10,https://tcgplayer-cdn.tcgplayer.com/product/256131_25w.jpg,https://www.tcgplayer.com/product/256131/pokemon-swsh08-fusion-strike-code-card-fusion-strike-booster-pack
swsh08-fusion-strike,Code Card - Fusion Strike Elite Trainer Box,,Code Card,$0.16,https://tcgplayer-cdn.tcgplayer.com/product/257526_25w.jpg,https://www.tcgplayer.com/product/257526/pokemon-swsh08-fusion-strike-code-card-fusion-strike-elite-trainer-box
swsh08-fusion-strike,Code Card - Fusion Strike Single Pack Blister [Blitzle],,Code Card,—,https://tcgplayer-cdn.tcgplayer.com/product/267752_25w.jpg,https://www.tcgplayer.com/product/267752/pokemon-swsh08-fusion-strike-code-card-fusion-strike-single-pack-blister-blitzle
swsh08-fusion-strike,Code Card - Hoopa V Box,,Code Card,$0.27,https://tcgplayer-cdn.tcgplayer.com/product/256468_25w.jpg,https://www.tcgplayer.com/product/256468/pokemon-swsh08-fusion-strike-code-card-hoopa-v-box
swsh08-fusion-strike,Code Card - Single Strike Urshifu VMAX Premium Collection,,Code Card,$0.83,https://tcgplayer-cdn.tcgplayer.com/product/253457_25w.jpg,https://www.tcgplayer.com/product/253457/pokemon-swsh08-fusion-strike-code-card-single-strike-urshifu-vmax-premium-collection
swsh08-fusion-strike,Copperajah,192/264,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253347_25w.jpg,https://www.tcgplayer.com/product/253347/pokemon-swsh08-fusion-strike-copperajah
swsh08-fusion-strike,Corvisquire,220/264,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253320_25w.jpg,https://www.tcgplayer.com/product/253320/pokemon-swsh08-fusion-strike-corvisquire
swsh08-fusion-strike,Crabominable V (Full Art),248/264,Ultra Rare,$2.58,https://tcgplayer-cdn.tcgplayer.com/product/253143_25w.jpg,https://www.tcgplayer.com/product/253143/pokemon-swsh08-fusion-strike-crabominable-v-full-art
swsh08-fusion-strike,Croagunk,165/264,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253379_25w.jpg,https://www.tcgplayer.com/product/253379/pokemon-swsh08-fusion-strike-croagunk
swsh08-fusion-strike,Cross Switcher,230/264,Uncommon,$0.13,https://tcgplayer-cdn.tcgplayer.com/product/253101_25w.jpg,https://www.tcgplayer.com/product/253101/pokemon-swsh08-fusion-strike-cross-switcher
swsh08-fusion-strike,Cufant,191/264,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/253345_25w.jpg,https://www.tcgplayer.com/product/253345/pokemon-swsh08-fusion-strike-cufant
swsh08-fusion-strike,Dancer (Full Art),259/264,Ultra Rare,$2.21,https://tcgplayer-cdn.tcgplayer.com/product/253160_25w.jpg,https://www.tcgplayer.com/product/253160/pokemon-swsh08-fusion-strike-dancer-full-art
swsh08-fusion-strike,Darkrai,167/264,Uncommon,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/253381_25w.jpg,https://www.tcgplayer.com/product/253381/pokemon-swsh08-fusion-strike-darkrai
swsh08-fusion-strike,Deoxys,120/264,Holo Rare,$0.25,https://tcgplayer-cdn.tcgplayer.com/product/253293_25w.jpg,https://www.tcgplayer.com/product/253293/pokemon-swsh08-fusion-strike-deoxys
swsh08-fusion-strike,Diggersby,215/264,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253314_25w.jpg,https://www.tcgplayer.com/product/253314/pokemon-swsh08-fusion-strike-diggersby
swsh08-fusion-strike,Dragapult,130/264,Holo Rare,$0.19,https://tcgplayer-cdn.tcgplayer.com/product/253327_25w.jpg,https://www.tcgplayer.com/product/253327/pokemon-swsh08-fusion-strike-dragapult
swsh08-fusion-strike,Drednaw,081/264,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253235_25w.jpg,https://www.tcgplayer.com/product/253235/pokemon-swsh08-fusion-strike-drednaw
swsh08-fusion-strike,Drilbur,147/264,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253361_25w.jpg,https://www.tcgplayer.com/product/253361/pokemon-swsh08-fusion-strike-drilbur
swsh08-fusion-strike,Dunsparce,207/264,Uncommon,$0.09,https://tcgplayer-cdn.tcgplayer.com/product/253302_25w.jpg,https://www.tcgplayer.com/product/253302/pokemon-swsh08-fusion-strike-dunsparce
swsh08-fusion-strike,Eelektrik,096/264,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/253252_25w.jpg,https://www.tcgplayer.com/product/253252/pokemon-swsh08-fusion-strike-eelektrik
swsh08-fusion-strike,Eevee,205/264,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/253300_25w.jpg,https://www.tcgplayer.com/product/253300/pokemon-swsh08-fusion-strike-eevee
swsh08-fusion-strike,Electrode,088/264,Rare,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/253244_25w.jpg,https://www.tcgplayer.com/product/253244/pokemon-swsh08-fusion-strike-electrode
swsh08-fusion-strike,Elesa's Sparkle (Full Art),260/264,Ultra Rare,$10.39,https://tcgplayer-cdn.tcgplayer.com/product/253161_25w.jpg,https://www.tcgplayer.com/product/253161/pokemon-swsh08-fusion-strike-elesas-sparkle-full-art
swsh08-fusion-strike,Espeon VMAX (Alternate Art Secret),270/264,Secret Rare,$111.59,https://tcgplayer-cdn.tcgplayer.com/product/253265_25w.jpg,https://www.tcgplayer.com/product/253265/pokemon-swsh08-fusion-strike-espeon-vmax-alternate-art-secret
swsh08-fusion-strike,Falinks (154),154/264,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253368_25w.jpg,https://www.tcgplayer.com/product/253368/pokemon-swsh08-fusion-strike-falinks-154
swsh08-fusion-strike,Farewell Bell,234/264,Uncommon,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/253107_25w.jpg,https://www.tcgplayer.com/product/253107/pokemon-swsh08-fusion-strike-farewell-bell
swsh08-fusion-strike,Fire Energy (Secret),284/264,Secret Rare,$12.68,https://tcgplayer-cdn.tcgplayer.com/product/253289_25w.jpg,https://www.tcgplayer.com/product/253289/pokemon-swsh08-fusion-strike-fire-energy-secret
swsh08-fusion-strike,Frosmoth,085/264,Uncommon,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253240_25w.jpg,https://www.tcgplayer.com/product/253240/pokemon-swsh08-fusion-strike-frosmoth
swsh08-fusion-strike,Galarian Corsola,117/264,Common,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253283_25w.jpg,https://www.tcgplayer.com/product/253283/pokemon-swsh08-fusion-strike-galarian-corsola
swsh08-fusion-strike,Galarian Darmanitan,072/264,Uncommon,$0.06,https://tcgplayer-cdn.tcgplayer.com/product/253222_25w.jpg,https://www.tcgplayer.com/product/253222/pokemon-swsh08-fusion-strike-galarian-darmanitan
swsh08-fusion-strike,Galarian Linoone,160/264,Uncommon,$0.08,https://tcgplayer-cdn.tcgplayer.com/product/253374_25w.jpg,https://www.tcgplayer.com/product/253374/pokemon-swsh08-fusion-strike-galarian-linoone
swsh08-fusion-strike,Galarian Obstagoon,161/264,Holo Rare,$0.24,https://tcgplayer-cdn.tcgplayer.com/product/253375_25w.jpg,https://www.tcgplayer.com/product/253375/pokemon-swsh08-fusion-strike-galarian-obstagoon
swsh08-fusion-strike,Galarian Zigzagoon,159/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253373_25w.jpg,https://www.tcgplayer.com/product/253373/pokemon-swsh08-fusion-strike-galarian-zigzagoon
swsh08-fusion-strike,Genesect V,185/264,Ultra Rare,$4.76,https://tcgplayer-cdn.tcgplayer.com/product/253333_25w.jpg,https://www.tcgplayer.com/product/253333/pokemon-swsh08-fusion-strike-genesect-v
swsh08-fusion-strike,Genesect V (Full Art),254/264,Ultra Rare,$11.02,https://tcgplayer-cdn.tcgplayer.com/product/253154_25w.jpg,https://www.tcgplayer.com/product/253154/pokemon-swsh08-fusion-strike-genesect-v-full-art
swsh08-fusion-strike,Gengar VMAX,157/264,Ultra Rare,$16.86,https://tcgplayer-cdn.tcgplayer.com/product/253371_25w.jpg,https://www.tcgplayer.com/product/253371/pokemon-swsh08-fusion-strike-gengar-vmax
swsh08-fusion-strike,Geodude,135/264,Common,$0.03,https://tcgplayer-cdn.tcgplayer.com/product/253339_25w.jpg,https://www.tcgplayer.com/product/253339/pokemon-swsh08-fusion-strike-geodude
swsh08-fusion-strike,Gliscor,141/264,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/253350_25w.jpg,https://www.tcgplayer.com/product/253350/pokemon-swsh08-fusion-strike-gliscor
swsh08-fusion-strike,Goodra,197/264,Rare,$0.16,https://tcgplayer-cdn.tcgplayer.com/product/253357_25w.jpg,https://www.tcgplayer.com/product/253357/pokemon-swsh08-fusion-strike-goodra
swsh08-fusion-strike,Gorebyss,067/264,Rare,$0.14,https://tcgplayer-cdn.tcgplayer.com/product/253210_25w.jpg,https://www.tcgplayer.com/product/253210/pokemon-swsh08-fusion-strike-gorebyss
swsh08-fusion-strike,Granbull,116/264,Rare,$0.11,https://tcgplayer-cdn.tcgplayer.com/product/253282_25w.jpg,https://www.tcgplayer.com/product/253282/pokemon-swsh08-fusion-strike-granbull
swsh08-fusion-strike,Grass Energy (Secret),283/264,Secret Rare,$12.05,https://tcgplayer-cdn.tcgplayer.com/product/253287_25w.jpg,https://www.tcgplayer.com/product/253287/pokemon-swsh08-fusion-strike-grass-energy-secret
swsh08-fusion-strike,Greedent V,217/264,Ultra Rare,$1.10,https://tcgplayer-cdn.tcgplayer.com/product/253316_25w.jpg,https://www.tcgplayer.com/product/253316/pokemon-swsh08-fusion-strike-greedent-v
swsh08-fusion-strike,Greedent V (Full Art),256/264,Ultra Rare,$3.59,https://tcgplayer-cdn.tcgplayer.com/product/253156_25w.jpg,https://www.tcgplayer.com/product/253156/pokemon-swsh08-fusion-strike-greedent-v-full-art
swsh08-fusion-strike,Greedent VMAX (Secret),272/264,Secret Rare,$7.67,https://tcgplayer-cdn.tcgplayer.com/product/253270_25w.jpg,https://www.tcgplayer.com/product/253270/pokemon-swsh08-fusion-strike-greedent-vmax-secret
swsh08-fusion-strike,Grimmsnarl,178/264,Holo Rare,$0.21,https://tcgplayer-cdn.tcgplayer.com/product/253392_25w.jpg,https://www.tcgplayer.com/product/253392/pokemon-swsh08-fusion-strike-grimmsnarl
swsh08-fusion-strike,Grubbin,018/264,Common,$0.02,https://tcgplayer-cdn.tcgplayer.com/product/253098_25w.jpg,https://www.tcgplayer.com/product/253098/pokemon-swsh08-fusion-strike-grubbin
swsh08-fusion-strike,Hawlucha,216/264,Uncommon,$0.04,https://tcgplayer-cdn.tcgplayer.com/product/253315_25w.jpg,https://www.tcgplayer.com/product/253315/pokemon-swsh08-fusion-strike-hawlucha
swsh08-fusion-strike,Heliolisk,099/264,Uncommon,$0.05,https://tcgplayer-cdn.tcgplayer.com/product/253255_25w.jpg,https://www.tcgplayer.com/product/253255/pokemon-swsh08-fusion-strike-heliolisk
swsh08-fusion-strike,Hoopa V (Full Art),253/264,Ultra Rare,$4.17,https://tcgplayer-cdn.tcgplayer.com/product/253152_25w.jpg,https://www.tcgplayer.com/product/253152/pokemon-swsh08-fusion-strike-hoopa-v-full-art
swsh08-fusion-strike,Impidimp,176/264,Common,$0.07,https://tcgplayer-cdn.tcgplayer.com/product/253390_25w.jpg,https://www.tcgplayer.com/product/253390/pokemon-swsh08-fusion-strike-impidimp
swsh08-fusion-strike,Inteleon V,078/264,Ultra Rare,$1.45,https://tcgplayer-cdn.tcgplayer.com/product/253232_25w.jpg,https://www.tcgplayer.com/product/253232/pokemon-swsh08-fusion-strike-inteleon-v
